[ID Trabajador ,  Nombre ,  Apellido P. ,  Apellido M. ,  Antiguedad ,  Calle ,  Colonia ,  Municipio ,  Proyectos Vigentes , null, null,  Proyectos Historicos , null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]
[1, Sebastian, Jimenez, Dominguez, 16, Libertad No 1700,Zona Centro,Chihuahua, Robomart - El Supermercado Autonomo que Llega hasta tu Casa, null, null, Proteon - La Maquina Expendedora que Prepara tu Shake de Proteina, Ulmer Nest - Refugios Inteligentes para Personas sin Hogar, BVG Adidas - Los Sneakers que te dan Acceso Ilimitado al Transporte Publico, Tikku - El Edificio que Cabe en un Cajon de Estacionamiento, Nuro - El Vehiculo que Entregara tus Compras, Urban Rigger - Residencias Flotantes para Estudiantes, Lilium - proyecto que Convertir los Techos de la Ciudad en Aeropuertos, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]
[28, Mateo, Fernandez, Dominguez, 38, Ninos Heroes No 12-A,Atemajac Del Valle,Zapopan, Aura - La Sofisticada Computadora que no Tiene Monitor, Magic Leap - Un Revolucionario Gadget de Realidad Mixta, Virtual Tours - Una Agencia de Turismo Virtual, Creator - El Robot que Fabrica Hamburguesas, Walkcar - El Vehículo Electrico que tiene el Tamaño de una Laptop, Sodapop - La Bocina que Convierte Botellas de Plastico en Amplificadores, Brewbot - La Maquina que te Permite Hacer tu Propia Cerveza en Casa, Infarm - Una Granja Techada, Project Circleg - La Startup que crea Protesis Accesibles y Ecologicas, The Tyre Collective - El Dispositivo que Elimina la Contaminación de las Llantas, Creator - El Robot que Fabrica Hamburguesas, Petit Pli - Ropa Infantil que Crece Junto con tus Hijos, Twinkind - La Startup que te Inmortaliza en una Estatuilla, Project Circleg - La Startup que crea Protesis Accesibles y Ecologicas, Microbial Home - Una Cocina que Funciona con Desperdicios Organicos, Ulmer Nest - Refugios Inteligentes para Personas sin Hogar, Sodapop - La Bocina que Convierte Botellas de Plastico en Amplificadores, The Tyre Collective - El Dispositivo que Elimina la Contaminación de las Llantas, Creator - El Robot que Fabrica Hamburguesas, At Skin - El Gagdet que Convierte tu Smartphone en Escaner de Piel, At Skin - El Gagdet que Convierte tu Smartphone en Escaner de Piel, Time Off - El Reloj que elimina la Ansiedad digital, AIRO - El Vehiculo que Limpia la Contaminacion de Otros Autos, Nuro - El Vehiculo que Entregara tus Compras, Lilium - proyecto que Convertir los Techos de la Ciudad en Aeropuertos, CycleWash - Una Innovadora Lavadora para Bicicletas, Twinkind - La Startup que te Inmortaliza en una Estatuilla, Othalo - El Proyecto que Quiere Construir Comunidades de Plastico, AIRO - El Vehiculo que Limpia la Contaminacion de Otros Autos, O Wind - La Turbina que te Permite Generar Electricidad, Plenty - La Startup que Crece Vegetales en Pequeños Espacios Techados, Infarm - Una Granja Techada, Othalo - El Proyecto que Quiere Construir Comunidades de Plastico, O Wind - La Turbina que te Permite Generar Electricidad, O Wind - La Turbina que te Permite Generar Electricidad, Lilium - proyecto que Convertir los Techos de la Ciudad en Aeropuertos, null, null, null, null, null, null, null]
[29, Sofia, Lopez, Dominguez, 30, "Plaza del Maguey,Soledad de Graciano Sanchez Centro,Soledad de Graciano Sanchez, Robomart - El Supermercado Autonomo que Llega hasta tu Casa, SafetyNet - La Red que Salvara a Millones de Peces, null, Cafe X - Una Cafeteria Completamente Automatizada, CycleWash - Una Innovadora Lavadora para Bicicletas, Piestro - El Robot que Prepara Pizzas en 3 Minutos, Mashambas - El Rascacielos que Planea Alimentar a todo un Pueblo en Africa, Urban Cultivator - El Gadget que te Permite Crecer Hierbas en tu Cocina, Twinkind - La Startup que te Inmortaliza en una Estatuilla, Urban Rigger - Residencias Flotantes para Estudiantes, CycleWash - Una Innovadora Lavadora para Bicicletas, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]
[30, Santiago, Martinez, Lopez, 6, Dr. Gonzalez Madrid No 11,Ahualulco de Mercado Centro,Ahualulco de Mercado, Bandi - El Robot que se Convertira en tu Guia Turistico, Magic Leap - Un Revolucionario Gadget de Realidad Mixta, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]
[31, Alexander, Gonzalez, Romero, 17, Francisco Gonzalez Leon No 2,Lagos de Moreno Centro,Lagos de Moreno, Aura - La Sofisticada Computadora que no Tiene Monitor, Senco - Un Innovador y Disruptivo Casco para Bomberos, null, PAL-V - El Auto Urbano que Vuela, Precious Plastic - Un Proyecto en Busca de que Todos Podamos Reciclar, Sodapop - La Bocina que Convierte Botellas de Plastico en Amplificadores, YouWho - El Kit que Revela tu Pasado a traves de la Saliva, Base - Una Cabina para Transportar a tu Mascota, Tikku - El Edificio que Cabe en un Cajon de Estacionamiento, AIRO - El Vehiculo que Limpia la Contaminacion de Otros Autos, Twinkind - La Startup que te Inmortaliza en una Estatuilla, Petit Pli - Ropa Infantil que Crece Junto con tus Hijos, Mashambas - El Rascacielos que Planea Alimentar a todo un Pueblo en Africa, YouWho - El Kit que Revela tu Pasado a traves de la Saliva, Microbial Home - Una Cocina que Funciona con Desperdicios Organicos, Twinkind - La Startup que te Inmortaliza en una Estatuilla, Microbial Home - Una Cocina que Funciona con Desperdicios Organicos, Nuro - El Vehiculo que Entregara tus Compras, Piestro - El Robot que Prepara Pizzas en 3 Minutos, Cafe X - Una Cafeteria Completamente Automatizada, Eli - El Micro Vehículo que Va a Transformar la Movilidad Urbana, Nuro - El Vehiculo que Entregara tus Compras, Cafe X - Una Cafeteria Completamente Automatizada, Twinkind - La Startup que te Inmortaliza en una Estatuilla, Mashambas - El Rascacielos que Planea Alimentar a todo un Pueblo en Africa, Precious Plastic - Un Proyecto en Busca de que Todos Podamos Reciclar, Othalo - El Proyecto que Quiere Construir Comunidades de Plastico, O Wind - La Turbina que te Permite Generar Electricidad, Wheelys 247 - Una Tienda de Conveniencia sin Empleados, Eli - El Micro Vehículo que Va a Transformar la Movilidad Urbana, Urban Rigger - Residencias Flotantes para Estudiantes, null, null, null, null, null, null, null, null, null, null, null, null]
[32, Matias, Navarro, Martinez, 7, Lerdo de Tejada No s/n,Cerritos Centro,Cerritos, Gentlewasher - La Lavadora Portatil que No Utiliza Electricidad, Aura - La Sofisticada Computadora que no Tiene Monitor, Aura - La Sofisticada Computadora que no Tiene Monitor, CycleWash - Una Innovadora Lavadora para Bicicletas, BVG Adidas - Los Sneakers que te dan Acceso Ilimitado al Transporte Publico, CycleWash - Una Innovadora Lavadora para Bicicletas, Sodapop - La Bocina que Convierte Botellas de Plastico en Amplificadores, Time Off - El Reloj que elimina la Ansiedad digital, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]
[33, Maria Jose, Gomez, Romero, 30, Guanajuato No 100,Nuevo Guanajuato,Guanajuato, Gentlewasher - La Lavadora Portatil que No Utiliza Electricidad, Aura - La Sofisticada Computadora que no Tiene Monitor, null, The Tyre Collective - El Dispositivo que Elimina la Contaminación de las Llantas, Twinkind - La Startup que te Inmortaliza en una Estatuilla, Brewbot - La Maquina que te Permite Hacer tu Propia Cerveza en Casa, Othalo - El Proyecto que Quiere Construir Comunidades de Plastico, Microbial Home - Una Cocina que Funciona con Desperdicios Organicos, Project Circleg - La Startup que crea Protesis Accesibles y Ecologicas, Twinkind - La Startup que te Inmortaliza en una Estatuilla, Tikku - El Edificio que Cabe en un Cajon de Estacionamiento, Infarm - Una Granja Techada, AIRO - El Vehiculo que Limpia la Contaminacion de Otros Autos, Plenty - La Startup que Crece Vegetales en Pequeños Espacios Techados, Othalo - El Proyecto que Quiere Construir Comunidades de Plastico, Wheelys 247 - Una Tienda de Conveniencia sin Empleados, Mimica - Las Etiquetas Inteligentes que Reducen el Desperdicio de Alimentos, Plenty - La Startup que Crece Vegetales en Pequeños Espacios Techados, Nuro - El Vehiculo que Entregara tus Compras, At Skin - El Gagdet que Convierte tu Smartphone en Escaner de Piel, Brewbot - La Maquina que te Permite Hacer tu Propia Cerveza en Casa, O Wind - La Turbina que te Permite Generar Electricidad, O Wind - La Turbina que te Permite Generar Electricidad, Infarm - Una Granja Techada, Sodapop - La Bocina que Convierte Botellas de Plastico en Amplificadores, Walkcar - El Vehículo Electrico que tiene el Tamaño de una Laptop, CycleWash - Una Innovadora Lavadora para Bicicletas, Nuro - El Vehiculo que Entregara tus Compras, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]
[34, Renata, Rodriguez, Navarro, 39, Francisco I Madero Nte No 100,Jalpa Centro,Jalpa, Virtual Tours - Una Agencia de Turismo Virtual, null, null, Aim - La Primer Generacion de Hospitales Ambulantes y Autonomos, Microbial Home - Una Cocina que Funciona con Desperdicios Organicos, Urban Cultivator - El Gadget que te Permite Crecer Hierbas en tu Cocina, Mirror - El Gimnasio que cabe en un Espejo, CycleWash - Una Innovadora Lavadora para Bicicletas, Bios - El Servicio que te Convierte en un Árbol Despues de Morir, Cafe X - Una Cafeteria Completamente Automatizada, Base - Una Cabina para Transportar a tu Mascota, Tikku - El Edificio que Cabe en un Cajon de Estacionamiento, Urban Rigger - Residencias Flotantes para Estudiantes, Urban Rigger - Residencias Flotantes para Estudiantes, Zipline - Una Flotilla de Drones Transportadores de Sangre y Medicinas, PAL-V - El Auto Urbano que Vuela, Nuro - El Vehiculo que Entregara tus Compras, Plenty - La Startup que Crece Vegetales en Pequeños Espacios Techados, The Tyre Collective - El Dispositivo que Elimina la Contaminación de las Llantas, PAL-V - El Auto Urbano que Vuela, CycleWash - Una Innovadora Lavadora para Bicicletas, CycleWash - Una Innovadora Lavadora para Bicicletas, Time Off - El Reloj que elimina la Ansiedad digital, Cafe X - Una Cafeteria Completamente Automatizada, Walkcar - El Vehículo Electrico que tiene el Tamaño de una Laptop, Tikku - El Edificio que Cabe en un Cajon de Estacionamiento, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]
[35, Matias, Navarro, Alvarez, 40, Octavio Paz No 102,Las Choapas Centro,Las Choapas, Magic Leap - Un Revolucionario Gadget de Realidad Mixta, Virtual Tours - Una Agencia de Turismo Virtual, null, Eli - El Micro Vehículo que Va a Transformar la Movilidad Urbana, Creator - El Robot que Fabrica Hamburguesas, Plenty - La Startup que Crece Vegetales en Pequeños Espacios Techados, YouWho - El Kit que Revela tu Pasado a traves de la Saliva, YouWho - El Kit que Revela tu Pasado a traves de la Saliva, Zipline - Una Flotilla de Drones Transportadores de Sangre y Medicinas, Creator - El Robot que Fabrica Hamburguesas, Mimica - Las Etiquetas Inteligentes que Reducen el Desperdicio de Alimentos, Infarm - Una Granja Techada, Cafe X - Una Cafeteria Completamente Automatizada, Zipline - Una Flotilla de Drones Transportadores de Sangre y Medicinas, Sodapop - La Bocina que Convierte Botellas de Plastico en Amplificadores, Plenty - La Startup que Crece Vegetales en Pequeños Espacios Techados, Base - Una Cabina para Transportar a tu Mascota, Wheelys 247 - Una Tienda de Conveniencia sin Empleados, Project Circleg - La Startup que crea Protesis Accesibles y Ecologicas, Aim - La Primer Generacion de Hospitales Ambulantes y Autonomos, Tikku - El Edificio que Cabe en un Cajon de Estacionamiento, Base - Una Cabina para Transportar a tu Mascota, Petit Pli - Ropa Infantil que Crece Junto con tus Hijos, Mimica - Las Etiquetas Inteligentes que Reducen el Desperdicio de Alimentos, The Tyre Collective - El Dispositivo que Elimina la Contaminación de las Llantas, Mimica - Las Etiquetas Inteligentes que Reducen el Desperdicio de Alimentos, Mimica - Las Etiquetas Inteligentes que Reducen el Desperdicio de Alimentos, Twinkind - La Startup que te Inmortaliza en una Estatuilla, Othalo - El Proyecto que Quiere Construir Comunidades de Plastico, Wheelys 247 - Una Tienda de Conveniencia sin Empleados, Creator - El Robot que Fabrica Hamburguesas, Mimica - Las Etiquetas Inteligentes que Reducen el Desperdicio de Alimentos, Lilium - proyecto que Convertir los Techos de la Ciudad en Aeropuertos, Sodapop - La Bocina que Convierte Botellas de Plastico en Amplificadores, Twinkind - La Startup que te Inmortaliza en una Estatuilla, Mashambas - El Rascacielos que Planea Alimentar a todo un Pueblo en Africa, Base - Una Cabina para Transportar a tu Mascota, Project Circleg - La Startup que crea Protesis Accesibles y Ecologicas, YouWho - El Kit que Revela tu Pasado a traves de la Saliva, CycleWash - Una Innovadora Lavadora para Bicicletas, CycleWash - Una Innovadora Lavadora para Bicicletas, Tikku - El Edificio que Cabe en un Cajon de Estacionamiento, Infarm - Una Granja Techada]
[36, Matias, Navarro, Rodriguez, 10, "Mercado Municipal No 211",Etzatlan Centro,Etzatlan, Aura - La Sofisticada Computadora que no Tiene Monitor, Senco - Un Innovador y Disruptivo Casco para Bomberos, null, Project Circleg - La Startup que crea Protesis Accesibles y Ecologicas, Infarm - Una Granja Techada, Bios - El Servicio que te Convierte en un Árbol Despues de Morir, Mirror - El Gimnasio que cabe en un Espejo, Time Off - El Reloj que elimina la Ansiedad digital, Sodapop - La Bocina que Convierte Botellas de Plastico en Amplificadores, Lilium - proyecto que Convertir los Techos de la Ciudad en Aeropuertos, O Wind - La Turbina que te Permite Generar Electricidad, Time Off - El Reloj que elimina la Ansiedad digital, Tikku - El Edificio que Cabe en un Cajon de Estacionamiento, At Skin - El Gagdet que Convierte tu Smartphone en Escaner de Piel, Mashambas - El Rascacielos que Planea Alimentar a todo un Pueblo en Africa, Ulmer Nest - Refugios Inteligentes para Personas sin Hogar, At Skin - El Gagdet que Convierte tu Smartphone en Escaner de Piel, Plenty - La Startup que Crece Vegetales en Pequeños Espacios Techados, Project Circleg - La Startup que crea Protesis Accesibles y Ecologicas, Microbial Home - Una Cocina que Funciona con Desperdicios Organicos, Aim - La Primer Generacion de Hospitales Ambulantes y Autonomos, Project Circleg - La Startup que crea Protesis Accesibles y Ecologicas, Eli - El Micro Vehículo que Va a Transformar la Movilidad Urbana, Mirror - El Gimnasio que cabe en un Espejo, Mimica - Las Etiquetas Inteligentes que Reducen el Desperdicio de Alimentos, Infarm - Una Granja Techada, Urban Rigger - Residencias Flotantes para Estudiantes, Plenty - La Startup que Crece Vegetales en Pequeños Espacios Techados, Aim - La Primer Generacion de Hospitales Ambulantes y Autonomos, Mashambas - El Rascacielos que Planea Alimentar a todo un Pueblo en Africa, null, null, null, null, null, null, null, null, null, null, null, null, null]
[37, Emiliano, Dominguez, Lopez, 35, Bonifacio Valle No 115,Tulcingo de Valle,Tulcingo, Magic Leap - Un Revolucionario Gadget de Realidad Mixta, Magic Leap - Un Revolucionario Gadget de Realidad Mixta, null, Twinkind - La Startup que te Inmortaliza en una Estatuilla, PAL-V - El Auto Urbano que Vuela, Microbial Home - Una Cocina que Funciona con Desperdicios Organicos, Aim - La Primer Generacion de Hospitales Ambulantes y Autonomos, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]
[38, Emiliano, Dominguez, Jimenez, 40, Escobedo No 30,San Benito,Hermosillo, Virtual Tours - Una Agencia de Turismo Virtual, null, null, Wheelys 247 - Una Tienda de Conveniencia sin Empleados, Walkcar - El Vehículo Electrico que tiene el Tamaño de una Laptop, Tikku - El Edificio que Cabe en un Cajon de Estacionamiento, Proteon - La Maquina Expendedora que Prepara tu Shake de Proteina, Urban Cultivator - El Gadget que te Permite Crecer Hierbas en tu Cocina, Eli - El Micro Vehículo que Va a Transformar la Movilidad Urbana, Othalo - El Proyecto que Quiere Construir Comunidades de Plastico, Petit Pli - Ropa Infantil que Crece Junto con tus Hijos, AIRO - El Vehiculo que Limpia la Contaminacion de Otros Autos, Brewbot - La Maquina que te Permite Hacer tu Propia Cerveza en Casa, Zipline - Una Flotilla de Drones Transportadores de Sangre y Medicinas, Time Off - El Reloj que elimina la Ansiedad digital, Time Off - El Reloj que elimina la Ansiedad digital, AIRO - El Vehiculo que Limpia la Contaminacion de Otros Autos, PAL-V - El Auto Urbano que Vuela, Eli - El Micro Vehículo que Va a Transformar la Movilidad Urbana, Creator - El Robot que Fabrica Hamburguesas, YouWho - El Kit que Revela tu Pasado a traves de la Saliva, Microbial Home - Una Cocina que Funciona con Desperdicios Organicos, O Wind - La Turbina que te Permite Generar Electricidad, Petit Pli - Ropa Infantil que Crece Junto con tus Hijos, BVG Adidas - Los Sneakers que te dan Acceso Ilimitado al Transporte Publico, Base - Una Cabina para Transportar a tu Mascota, Creator - El Robot que Fabrica Hamburguesas, Aim - La Primer Generacion de Hospitales Ambulantes y Autonomos, BVG Adidas - Los Sneakers que te dan Acceso Ilimitado al Transporte Publico, Mirror - El Gimnasio que cabe en un Espejo, PAL-V - El Auto Urbano que Vuela, Infarm - Una Granja Techada, Walkcar - El Vehículo Electrico que tiene el Tamaño de una Laptop, Sodapop - La Bocina que Convierte Botellas de Plastico en Amplificadores, Urban Cultivator - El Gadget que te Permite Crecer Hierbas en tu Cocina, Time Off - El Reloj que elimina la Ansiedad digital, Cafe X - Una Cafeteria Completamente Automatizada, Aim - La Primer Generacion de Hospitales Ambulantes y Autonomos, Sodapop - La Bocina que Convierte Botellas de Plastico en Amplificadores, Othalo - El Proyecto que Quiere Construir Comunidades de Plastico, Petit Pli - Ropa Infantil que Crece Junto con tus Hijos, Creator - El Robot que Fabrica Hamburguesas, At Skin - El Gagdet que Convierte tu Smartphone en Escaner de Piel]
[39, Leonardo, Munoz, Gomez, 4, Camino Laurel No 1,Huixquilucan de Degollado Centro,Huixquilucan, Bandi - El Robot que se Convertira en tu Guia Turistico, Magic Leap - Un Revolucionario Gadget de Realidad Mixta, Aura - La Sofisticada Computadora que no Tiene Monitor, Tikku - El Edificio que Cabe en un Cajon de Estacionamiento, Othalo - El Proyecto que Quiere Construir Comunidades de Plastico, Bios - El Servicio que te Convierte en un Árbol Despues de Morir, Twinkind - La Startup que te Inmortaliza en una Estatuilla, Nuro - El Vehiculo que Entregara tus Compras, Plenty - La Startup que Crece Vegetales en Pequeños Espacios Techados, YouWho - El Kit que Revela tu Pasado a traves de la Saliva, YouWho - El Kit que Revela tu Pasado a traves de la Saliva, CycleWash - Una Innovadora Lavadora para Bicicletas, Cafe X - Una Cafeteria Completamente Automatizada, Petit Pli - Ropa Infantil que Crece Junto con tus Hijos, Precious Plastic - Un Proyecto en Busca de que Todos Podamos Reciclar, Brewbot - La Maquina que te Permite Hacer tu Propia Cerveza en Casa, Petit Pli - Ropa Infantil que Crece Junto con tus Hijos, BVG Adidas - Los Sneakers que te dan Acceso Ilimitado al Transporte Publico, O Wind - La Turbina que te Permite Generar Electricidad, Tikku - El Edificio que Cabe en un Cajon de Estacionamiento, Piestro - El Robot que Prepara Pizzas en 3 Minutos, AIRO - El Vehiculo que Limpia la Contaminacion de Otros Autos, Bios - El Servicio que te Convierte en un Árbol Despues de Morir, Mirror - El Gimnasio que cabe en un Espejo, CycleWash - Una Innovadora Lavadora para Bicicletas, Urban Cultivator - El Gadget que te Permite Crecer Hierbas en tu Cocina, Base - Una Cabina para Transportar a tu Mascota, Urban Cultivator - El Gadget que te Permite Crecer Hierbas en tu Cocina, CycleWash - Una Innovadora Lavadora para Bicicletas, Microbial Home - Una Cocina que Funciona con Desperdicios Organicos, Piestro - El Robot que Prepara Pizzas en 3 Minutos, Ulmer Nest - Refugios Inteligentes para Personas sin Hogar, Microbial Home - Una Cocina que Funciona con Desperdicios Organicos, Petit Pli - Ropa Infantil que Crece Junto con tus Hijos, null, null, null, null, null, null, null, null, null]
[40, Victoria, Garcia, Romero, 37, Cruz Verde No 54a,Cuauhtemoc,La Magdalena Contreras, Aura - La Sofisticada Computadora que no Tiene Monitor, Aura - La Sofisticada Computadora que no Tiene Monitor, Gentlewasher - La Lavadora Portatil que No Utiliza Electricidad, Mirror - El Gimnasio que cabe en un Espejo, Proteon - La Maquina Expendedora que Prepara tu Shake de Proteina, Wheelys 247 - Una Tienda de Conveniencia sin Empleados, Mirror - El Gimnasio que cabe en un Espejo, Urban Cultivator - El Gadget que te Permite Crecer Hierbas en tu Cocina, Plenty - La Startup que Crece Vegetales en Pequeños Espacios Techados, Base - Una Cabina para Transportar a tu Mascota, Piestro - El Robot que Prepara Pizzas en 3 Minutos, Urban Cultivator - El Gadget que te Permite Crecer Hierbas en tu Cocina, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]
[41, Maria Jose, Gomez, Gonzalez, 7, Alberto Santos Dumont No s/n,Mexico - Lic. Benito Juarez,Venustiano Carranza, Virtual Tours - Una Agencia de Turismo Virtual, null, null, Tikku - El Edificio que Cabe en un Cajon de Estacionamiento, AIRO - El Vehiculo que Limpia la Contaminacion de Otros Autos, Mashambas - El Rascacielos que Planea Alimentar a todo un Pueblo en Africa, Wheelys 247 - Una Tienda de Conveniencia sin Empleados, Microbial Home - Una Cocina que Funciona con Desperdicios Organicos, Tikku - El Edificio que Cabe en un Cajon de Estacionamiento, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]
[42, Emiliano, Dominguez, Hernandez, 2, Morelos Norte No 109,Tepeaca Centro,Tepeaca, Magic Leap - Un Revolucionario Gadget de Realidad Mixta, Mom - La Incubadora Economica que Salvara 1 Millon de Vidas, SafetyNet - La Red que Salvara a Millones de Peces, YouWho - El Kit que Revela tu Pasado a traves de la Saliva, BVG Adidas - Los Sneakers que te dan Acceso Ilimitado al Transporte Publico, Brewbot - La Maquina que te Permite Hacer tu Propia Cerveza en Casa, Project Circleg - La Startup que crea Protesis Accesibles y Ecologicas, Mashambas - El Rascacielos que Planea Alimentar a todo un Pueblo en Africa, Eli - El Micro Vehículo que Va a Transformar la Movilidad Urbana, Piestro - El Robot que Prepara Pizzas en 3 Minutos, Ulmer Nest - Refugios Inteligentes para Personas sin Hogar, Aim - La Primer Generacion de Hospitales Ambulantes y Autonomos, YouWho - El Kit que Revela tu Pasado a traves de la Saliva, Lilium - proyecto que Convertir los Techos de la Ciudad en Aeropuertos, Time Off - El Reloj que elimina la Ansiedad digital, Base - Una Cabina para Transportar a tu Mascota, Creator - El Robot que Fabrica Hamburguesas, Nuro - El Vehiculo que Entregara tus Compras, Plenty - La Startup que Crece Vegetales en Pequeños Espacios Techados, Brewbot - La Maquina que te Permite Hacer tu Propia Cerveza en Casa, Mashambas - El Rascacielos que Planea Alimentar a todo un Pueblo en Africa, Mashambas - El Rascacielos que Planea Alimentar a todo un Pueblo en Africa, Petit Pli - Ropa Infantil que Crece Junto con tus Hijos, Walkcar - El Vehículo Electrico que tiene el Tamaño de una Laptop, YouWho - El Kit que Revela tu Pasado a traves de la Saliva, Urban Rigger - Residencias Flotantes para Estudiantes, BVG Adidas - Los Sneakers que te dan Acceso Ilimitado al Transporte Publico, At Skin - El Gagdet que Convierte tu Smartphone en Escaner de Piel, PAL-V - El Auto Urbano que Vuela, Microbial Home - Una Cocina que Funciona con Desperdicios Organicos, Piestro - El Robot que Prepara Pizzas en 3 Minutos, Lilium - proyecto que Convertir los Techos de la Ciudad en Aeropuertos, CycleWash - Una Innovadora Lavadora para Bicicletas, BVG Adidas - Los Sneakers que te dan Acceso Ilimitado al Transporte Publico, Infarm - Una Granja Techada, Cafe X - Una Cafeteria Completamente Automatizada, Piestro - El Robot que Prepara Pizzas en 3 Minutos, Wheelys 247 - Una Tienda de Conveniencia sin Empleados, Sodapop - La Bocina que Convierte Botellas de Plastico en Amplificadores, O Wind - La Turbina que te Permite Generar Electricidad, Plenty - La Startup que Crece Vegetales en Pequeños Espacios Techados, null, null]
[43, Alexander, Gonzalez, Jimenez, 5, Revolucion No 370,Irapuato Centro,Irapuato, Robomart - El Supermercado Autonomo que Llega hasta tu Casa, Bandi - El Robot que se Convertira en tu Guia Turistico, null, YouWho - El Kit que Revela tu Pasado a traves de la Saliva, Mashambas - El Rascacielos que Planea Alimentar a todo un Pueblo en Africa, Creator - El Robot que Fabrica Hamburguesas, Petit Pli - Ropa Infantil que Crece Junto con tus Hijos, O Wind - La Turbina que te Permite Generar Electricidad, Project Circleg - La Startup que crea Protesis Accesibles y Ecologicas, Cafe X - Una Cafeteria Completamente Automatizada, Aim - La Primer Generacion de Hospitales Ambulantes y Autonomos, Microbial Home - Una Cocina que Funciona con Desperdicios Organicos, Othalo - El Proyecto que Quiere Construir Comunidades de Plastico, Urban Cultivator - El Gadget que te Permite Crecer Hierbas en tu Cocina, Mirror - El Gimnasio que cabe en un Espejo, Zipline - Una Flotilla de Drones Transportadores de Sangre y Medicinas, Petit Pli - Ropa Infantil que Crece Junto con tus Hijos, Cafe X - Una Cafeteria Completamente Automatizada, Twinkind - La Startup que te Inmortaliza en una Estatuilla, Eli - El Micro Vehículo que Va a Transformar la Movilidad Urbana, Twinkind - La Startup que te Inmortaliza en una Estatuilla, At Skin - El Gagdet que Convierte tu Smartphone en Escaner de Piel, Lilium - proyecto que Convertir los Techos de la Ciudad en Aeropuertos, YouWho - El Kit que Revela tu Pasado a traves de la Saliva, Infarm - Una Granja Techada, Piestro - El Robot que Prepara Pizzas en 3 Minutos, PAL-V - El Auto Urbano que Vuela, Eli - El Micro Vehículo que Va a Transformar la Movilidad Urbana, YouWho - El Kit que Revela tu Pasado a traves de la Saliva, YouWho - El Kit que Revela tu Pasado a traves de la Saliva, Petit Pli - Ropa Infantil que Crece Junto con tus Hijos, null, null, null, null, null, null, null, null, null, null, null, null]
